T_20_CENS_Total,T_20_CENS_White,T_20_CENS_Hispanic,T_20_CENS_Black,T_20_CENS_Asian,T_20_CENS_Native,T_20_CENS_Pacific,T_24_ACS_Total,T_24_ACS_White,T_24_ACS_Hispanic,T_24_ACS_Black,T_24_ACS_Asian,T_24_ACS_Native,T_24_ACS_Pacific,V_20_VAP_Total,V_20_VAP_White,V_20_VAP_Hispanic,V_20_VAP_Black,V_20_VAP_Asian,V_20_VAP_Native,V_20_VAP_Pacific,V_24_CVAP_Total,V_24_CVAP_White,V_24_CVAP_Hispanic,V_24_CVAP_Black,V_24_CVAP_Asian,V_24_CVAP_Native,V_24_CVAP_Pacific,V_24_CVAP_BlackAlone,V_24_CVAP_AsianAlone,V_24_CVAP_NativeAlone,V_24_CVAP_PacificAlone,E_16_PRES_Total,E_16_PRES_Dem,E_16_PRES_Rep,E_20_PRES_Total,E_20_PRES_Dem,E_20_PRES_Rep,E_24_PRES_Total,E_24_PRES_Dem,E_24_PRES_Rep,X_22_2022_Education_NoHS,X_22_2022_Education_HS,X_22_2022_Education_SomeCol,X_22_2022_Education_Assoc,X_22_2022_Education_Bach,X_22_2022_Education_Master,X_22_2022_Education_Prof,X_22_2022_Education_Doc
97867,9379,43160,46271,1295,2741,283,97471,10616,44745,44020,1221,5349,180,72277,8504,29492,34482,946,1950,211,52977,9396,15163,27473,529,132,13,26812,353,29,13,24267,21853,1978,24215,21337,2710,18738,15347,3174,15040,24301,11591,3039,7184,2299,351,266
98540,43243,15110,9882,29997,1226,146,98774,42704,16093,10980,29532,1064,63,77401,36776,10602,7507,22173,870,103,63339,35450,7334,6535,13698,380,0,6153,13377,63,0,42391,29122,11766,49665,35677,13257,42364,28323,12897,3815,11586,6998,3502,20630,15204,2336,3567
103914,69054,11102,15027,7829,1300,133,103249,69236,10807,13847,8941,1409,20,84463,58282,7789,11788,5782,948,97,78739,57968,6320,9420,4615,374,0,8825,4075,19,0,53092,30778,20068,61548,38601,21946,56930,34702,21004,3882,13991,8893,4304,21897,11984,2965,2279
98518,81436,7052,3710,4625,1164,86,98966,79438,8489,4028,5345,365,165,79638,67272,4886,2826,3281,838,61,76483,65841,4882,2583,2876,180,60,2376,2546,28,60,53620,20094,31085,63955,27857,34804,61937,26112,34428,2693,15143,11417,5163,21581,10931,2418,1709
95622,73278,11079,6713,3049,1559,132,96643,71876,12896,8190,3567,868,258,76709,61238,7503,4443,2233,1143,82,74939,60714,7095,4791,1969,299,0,4518,1785,51,0,42425,14896,25701,52444,21550,29922,52134,20169,30881,4418,22889,11930,6009,16504,6258,830,522
103826,42559,9197,12346,39579,1009,187,103940,41579,8514,11240,42243,915,265,81570,36253,6609,9336,29103,714,156,65520,33222,5596,7562,18662,122,25,7133,17866,25,25,42958,31359,10027,49542,37657,11196,44129,30717,11624,2227,5832,5550,3013,22380,18501,3729,6881
103276,49455,17690,16043,20106,1478,128,105084,47575,19238,17075,20544,1832,96,82419,42328,12593,12272,14957,1104,101,74084,40942,9766,11689,11384,277,0,11079,10973,29,0,45809,26479,17675,54585,33871,19929,50849,29393,19995,4158,14788,9906,5499,22130,12738,2279,1981
95479,54421,16997,5692,17689,1261,107,97927,53050,18204,7029,19204,932,85,75497,45558,12226,4097,12963,905,92,69033,45089,9112,4469,9994,146,46,4134,9231,19,46,43398,21262,20356,51032,28105,22116,48755,25063,22459,4435,13536,9068,4028,20965,12008,2027,2302
97545,55118,17958,7296,16299,1148,103,97818,54877,19177,8403,15727,877,9,75737,45030,12858,5454,11689,806,81,66348,44009,8896,5174,7896,161,10,4913,7321,15,10,45838,23097,21064,54201,30576,22888,49895,25865,22604,4357,11384,8770,3368,21086,11953,3918,2012
95408,68272,9979,3841,12182,715,98,96325,67215,9653,5120,12880,575,153,72276,53273,7157,2886,8189,484,69,67255,51778,5063,3454,6479,267,32,2719,5998,34,32,46648,25075,19682,55092,32936,21356,52239,29579,21354,1886,7970,5691,2512,22388,15180,4442,3185
104138,71881,15764,5264,9991,1556,114,105122,72158,16518,4264,10187,410,99,81431,58022,11301,4048,7143,1094,74,74982,58351,7841,2869,5695,149,0,2583,4514,39,0,52832,27965,22857,62964,36911,25107,56521,30845,24233,2619,9453,6893,3536,27315,15926,5169,2147
101247,61491,27873,4621,6876,1632,92,102657,61192,30215,5425,5552,985,27,80772,51024,20829,3398,5159,1222,63,73792,50993,16557,2550,3435,221,0,2107,3172,35,0,47106,21547,23822,56157,28115,27143,51664,23299,27242,6017,17006,12834,4852,19813,8903,1463,1156
96252,69668,13290,4904,7459,1034,102,97079,68056,14708,6378,7171,747,225,76020,57058,9229,3459,5438,763,71,71804,55245,7966,4228,4021,177,0,3673,3365,17,0,48639,19445,27326,58793,27729,30150,54019,23393,29426,2922,13908,10499,5741,21263,9906,2134,1016
102034,83631,10029,3191,3222,1503,59,103052,82897,10844,2788,3561,1839,65,82156,69124,7002,2214,2333,1110,30,80152,68415,6986,1627,2055,901,0,1412,1760,46,0,52916,17239,33379,62447,24397,36795,59205,21272,36675,3243,19845,13518,6468,19578,8379,1893,964
101214,83696,9820,2637,3334,1529,72,101807,80930,13533,2873,3102,1315,122,82161,69943,6645,1757,2389,1065,60,80601,68555,7792,1565,1919,629,103,1230,1380,40,103,53065,18464,32475,63328,25733,36473,58855,21945,35833,3006,21335,14329,5211,19229,8488,1537,1047
94790,31324,14369,13462,35864,1234,148,95524,29536,16583,14049,35895,613,216,73955,27124,10084,10064,26633,831,116,59880,25207,7842,8523,17922,120,89,7912,17477,60,89,37929,24938,11801,44659,30553,13542,42515,25184,15145,5269,10402,7585,3661,21942,13698,1704,1678
95940,54692,13469,8110,18488,1038,139,96420,51540,15351,9900,18790,861,340,75068,45161,9293,5765,13784,770,97,64001,40150,8042,5246,10112,348,29,4989,9880,5,29,41307,20963,18926,48041,26118,21195,46285,21893,22853,5356,15430,10230,5099,18101,9742,1588,1289
101146,35732,18809,18172,28528,1448,154,100840,36502,19859,18172,26525,1051,43,80958,30658,13480,13902,22567,1084,117,69151,30952,10719,13108,13703,389,0,12508,13458,29,0,40049,24260,14414,45325,28077,16604,44872,24544,18635,5784,16327,11127,5146,18896,8575,1234,1288
98339,29291,38324,13008,18175,2050,188,100946,34649,37883,12796,16823,6590,74,78053,25529,26398,10195,15917,1484,149,60031,29294,13165,8393,8992,277,4,8110,8753,9,4,27280,19507,6666,28225,20071,7718,25325,15729,8554,11037,12699,7021,2956,11666,6325,1648,2279
100905,28634,8177,7918,56037,1007,104,101314,26660,9323,9397,55308,958,204,77348,24994,5858,5922,40397,633,85,57685,22236,5696,5158,23878,303,22,4715,23454,69,22,36051,22685,12318,41434,26609,14353,39762,22643,15754,4717,10785,7193,3759,22518,15539,2409,1603
97740,27309,53606,12295,7660,1939,224,99020,26211,56194,12948,7666,2975,245,74947,23353,38910,9026,5925,1449,186,61778,22593,28834,6018,4024,181,28,5414,3975,88,28,31649,19871,10905,35335,21021,13951,34829,16560,17312,13253,20658,11646,4849,11655,4426,550,237
